,used_tokens,used_resume_bullet_gen,prompted_payment,used_resume_builder,industry,career_status,job_time,resume_experience,Days
17209,16.0,1.0,1.0,1.0,1,0,1,0,42
28139,7.0,1.0,1.0,1.0,0,1,0,0,22
13611,0.0,1.0,1.0,0.0,0,2,1,1,53
14807,5.0,1.0,1.0,1.0,7,0,0,1,52
9325,0.0,0.0,1.0,1.0,1,2,1,1,59
31685,2.0,0.0,1.0,1.0,3,2,0,1,18
34092,0.0,1.0,1.0,1.0,1,2,1,1,15
20032,0.0,0.0,1.0,1.0,1,0,1,2,29
2169,0.0,1.0,0.0,0.0,0,1,1,2,118
31641,0.0,0.0,1.0,1.0,4,0,0,1,18
6943,0.0,0.0,1.0,0.0,7,0,3,3,60
5936,12.0,1.0,1.0,1.0,8,0,2,0,60
34895,2.0,0.0,1.0,1.0,5,2,1,1,14
1594,0.0,0.0,0.0,0.0,1,0,1,0,119
14366,1.0,1.0,1.0,1.0,1,1,1,2,53
14391,0.0,0.0,1.0,0.0,4,2,1,0,52
6994,1.0,0.0,1.0,1.0,0,1,3,0,60
16126,2.0,1.0,1.0,1.0,1,1,1,0,48
17471,2.0,1.0,1.0,1.0,1,2,1,0,41
22897,3.0,1.0,1.0,1.0,5,0,0,2,28
5588,0.0,0.0,1.0,1.0,1,1,3,0,60
9022,0.0,0.0,1.0,0.0,1,0,1,1,59
25473,14.0,1.0,1.0,1.0,2,0,0,0,26
16671,0.0,0.0,1.0,0.0,0,1,0,0,46
16865,4.0,1.0,1.0,1.0,0,1,0,3,45
34987,14.0,1.0,1.0,1.0,0,1,0,2,14
31576,2.0,1.0,1.0,1.0,12,0,2,2,18
26702,0.0,0.0,1.0,1.0,1,2,0,1,24
24128,5.0,1.0,1.0,1.0,0,1,0,1,27
29460,0.0,1.0,1.0,1.0,2,0,1,2,20
8442,32.0,1.0,1.0,1.0,1,0,1,0,59
30812,2.0,1.0,1.0,1.0,1,2,0,1,19
23337,0.0,0.0,1.0,1.0,1,1,0,0,27
34417,0.0,0.0,1.0,1.0,1,1,0,1,15
28251,3.0,1.0,1.0,1.0,3,1,2,0,21
19239,0.0,0.0,1.0,0.0,8,0,3,1,29
4509,11.0,1.0,1.0,1.0,0,0,1,2,72
26680,5.0,1.0,1.0,1.0,10,0,1,0,24
19343,0.0,0.0,1.0,1.0,3,2,1,1,29
28989,0.0,0.0,1.0,1.0,0,2,0,1,21
4982,0.0,0.0,1.0,1.0,1,0,1,0,61
19090,1.0,1.0,1.0,1.0,1,2,1,1,29
21515,0.0,0.0,1.0,1.0,0,2,3,0,28
13499,2.0,1.0,1.0,1.0,5,0,0,0,53
16827,2.0,1.0,1.0,1.0,1,0,0,1,46
33185,0.0,0.0,1.0,1.0,1,2,2,1,16
23723,2.0,1.0,1.0,1.0,0,0,0,2,27
32672,0.0,0.0,1.0,1.0,1,0,0,0,17
9696,0.0,0.0,1.0,1.0,1,2,3,0,59
21456,0.0,1.0,1.0,0.0,1,0,2,1,28
26097,0.0,1.0,1.0,1.0,0,0,1,0,25
15270,0.0,1.0,1.0,1.0,1,0,0,2,51
20610,0.0,0.0,1.0,0.0,1,0,0,0,28
3494,0.0,1.0,1.0,1.0,1,0,0,1,80
24947,13.0,0.0,1.0,1.0,3,2,0,0,26
12377,11.0,1.0,1.0,1.0,0,0,0,0,56
28728,0.0,0.0,1.0,1.0,14,2,3,1,21
8580,2.0,1.0,1.0,1.0,11,0,0,0,59
30967,2.0,1.0,1.0,1.0,0,1,0,0,19
2664,0.0,1.0,0.0,0.0,8,0,1,0,118
33458,2.0,1.0,1.0,0.0,7,2,0,1,16
33500,3.0,1.0,1.0,0.0,0,0,1,0,16
12175,0.0,0.0,1.0,1.0,4,0,2,1,57
10968,3.0,1.0,1.0,1.0,2,1,0,2,58
27329,1.0,1.0,1.0,1.0,1,2,0,1,23
16720,0.0,0.0,1.0,1.0,12,2,1,1,46
2846,0.0,1.0,0.0,0.0,1,2,2,0,116
18793,0.0,1.0,1.0,1.0,0,2,0,0,29
4340,0.0,0.0,1.0,1.0,8,0,2,1,74
18507,2.0,0.0,1.0,1.0,7,0,0,0,29
5130,0.0,1.0,1.0,1.0,0,2,0,1,60
10228,1.0,1.0,1.0,1.0,7,2,1,0,59
23097,12.0,1.0,1.0,1.0,2,2,1,0,28
32766,2.0,1.0,1.0,0.0,0,0,0,0,17
19966,0.0,0.0,1.0,1.0,2,0,0,0,29
29029,0.0,0.0,1.0,1.0,2,1,0,1,21
4529,0.0,0.0,1.0,0.0,0,1,0,3,72
8700,0.0,0.0,1.0,1.0,0,0,0,0,59
8797,2.0,1.0,1.0,1.0,2,0,0,0,59
24723,4.0,1.0,1.0,1.0,2,1,1,2,27
30200,3.0,1.0,1.0,1.0,0,2,1,0,19
17466,0.0,0.0,1.0,1.0,1,0,0,0,41
12000,9.0,1.0,1.0,1.0,0,0,2,1,57
18913,17.0,1.0,1.0,1.0,3,0,0,0,29
33555,2.0,0.0,1.0,1.0,0,0,0,2,15
17140,20.0,1.0,1.0,1.0,0,2,0,1,42
18423,0.0,0.0,1.0,1.0,1,2,1,1,29
9899,12.0,1.0,1.0,1.0,15,2,0,1,59
518,0.0,1.0,0.0,0.0,11,1,0,0,133
1377,0.0,1.0,0.0,0.0,0,0,0,0,119
31622,0.0,1.0,1.0,1.0,1,1,1,0,18
18113,1.0,1.0,1.0,1.0,0,0,0,1,34
22338,6.0,1.0,1.0,1.0,3,2,3,1,28
11459,0.0,1.0,1.0,1.0,3,0,1,2,58
24408,3.0,1.0,1.0,1.0,0,2,2,0,27
5560,0.0,0.0,1.0,0.0,7,0,1,1,60
23651,3.0,1.0,1.0,1.0,3,0,0,0,27
9252,0.0,0.0,1.0,1.0,2,2,1,1,59
4763,0.0,0.0,1.0,0.0,5,0,3,1,68
25559,1.0,0.0,1.0,1.0,1,2,1,1,26
8982,0.0,0.0,1.0,0.0,0,2,3,1,59
10520,0.0,0.0,1.0,0.0,8,1,2,2,59
4616,0.0,1.0,1.0,1.0,4,2,2,0,70
22249,2.0,0.0,1.0,1.0,2,1,0,2,28
24816,0.0,1.0,1.0,1.0,1,2,1,1,26
4707,36.0,1.0,1.0,1.0,0,1,0,0,68
21235,10.0,1.0,1.0,1.0,0,1,0,0,28
11392,0.0,0.0,1.0,1.0,1,0,0,0,58
983,0.0,1.0,0.0,0.0,7,1,2,2,119
26355,9.0,1.0,1.0,1.0,14,2,0,1,25
31116,0.0,0.0,1.0,1.0,12,0,0,1,19
33932,3.0,1.0,1.0,1.0,0,1,1,0,15
32970,5.0,1.0,1.0,1.0,6,2,0,1,16
20068,4.0,1.0,1.0,1.0,1,0,0,0,29
28115,9.0,1.0,1.0,0.0,0,2,1,1,22
35812,0.0,0.0,1.0,1.0,6,2,0,0,13
35286,0.0,0.0,1.0,1.0,0,0,0,0,14
5449,0.0,0.0,0.0,0.0,0,1,1,1,60
13308,1.0,1.0,1.0,1.0,12,0,2,2,54
29462,2.0,1.0,1.0,1.0,12,2,3,1,20
4736,0.0,0.0,1.0,0.0,0,1,0,1,68
34187,6.0,0.0,1.0,1.0,1,2,1,0,15
29365,7.0,1.0,1.0,1.0,3,0,2,2,20
16694,15.0,1.0,1.0,1.0,13,1,0,2,46
33287,0.0,0.0,1.0,1.0,0,2,1,1,16
30454,1.0,0.0,1.0,1.0,7,2,3,0,19
11130,0.0,1.0,1.0,1.0,10,0,0,2,58
17279,0.0,1.0,1.0,1.0,0,0,0,1,41
20230,0.0,0.0,1.0,1.0,3,0,0,2,29
17770,5.0,0.0,1.0,1.0,0,1,1,0,39
33716,1.0,0.0,1.0,1.0,1,1,1,0,15
30805,0.0,0.0,1.0,1.0,0,1,1,0,19
31551,20.0,1.0,1.0,1.0,0,2,0,1,18
21828,4.0,1.0,1.0,0.0,3,0,2,1,28
7894,0.0,0.0,1.0,1.0,8,0,1,0,60
33834,0.0,1.0,1.0,1.0,1,2,1,1,15
16622,11.0,1.0,1.0,1.0,5,1,3,0,47
19874,0.0,0.0,1.0,1.0,0,1,0,0,29
4956,25.0,1.0,1.0,1.0,0,2,1,1,63
642,6.0,1.0,1.0,1.0,0,0,0,0,133
7774,0.0,0.0,1.0,1.0,0,1,0,0,60
16947,0.0,1.0,1.0,1.0,1,2,1,0,44
4552,3.0,1.0,1.0,1.0,0,0,2,1,71
13801,6.0,1.0,1.0,1.0,3,0,1,1,53
19852,0.0,0.0,1.0,0.0,0,1,1,0,29
31558,7.0,1.0,1.0,1.0,11,0,3,2,18
25534,0.0,0.0,1.0,1.0,1,2,0,1,26
13319,0.0,0.0,1.0,1.0,1,1,1,2,54
28330,3.0,0.0,1.0,1.0,0,0,0,0,21
27759,0.0,1.0,1.0,1.0,15,1,1,2,22
2860,0.0,1.0,0.0,0.0,5,0,0,1,116
17976,3.0,1.0,1.0,1.0,1,2,0,1,36
26776,2.0,1.0,1.0,1.0,2,0,1,0,24
10471,0.0,0.0,1.0,1.0,0,0,0,1,59
27904,6.0,0.0,1.0,1.0,0,1,1,0,22
31503,7.0,1.0,1.0,0.0,2,0,1,0,18
35639,2.0,1.0,1.0,0.0,0,1,0,0,13
31926,0.0,0.0,1.0,0.0,1,0,1,2,18
5395,21.0,1.0,1.0,1.0,1,1,0,2,60
12316,0.0,0.0,1.0,0.0,1,0,2,2,56
6501,0.0,1.0,1.0,0.0,0,2,1,0,60
20108,0.0,0.0,1.0,1.0,0,0,3,2,29
11609,0.0,0.0,1.0,0.0,0,0,0,0,57
6939,0.0,0.0,1.0,0.0,4,0,2,0,60
4501,0.0,1.0,1.0,1.0,1,2,2,0,72
19443,1.0,1.0,1.0,1.0,7,0,0,0,29
22908,11.0,1.0,1.0,1.0,2,0,1,0,28
9604,0.0,0.0,1.0,0.0,0,0,1,0,59
5205,7.0,1.0,1.0,1.0,8,2,0,1,60
19156,0.0,0.0,1.0,0.0,1,2,1,0,29
24889,8.0,1.0,1.0,1.0,1,1,1,1,26
3621,5.0,1.0,1.0,1.0,0,1,0,2,75
29308,1.0,1.0,1.0,1.0,8,1,0,2,20
9260,0.0,0.0,1.0,1.0,1,2,1,0,59
16167,0.0,0.0,1.0,0.0,0,0,3,0,47
24575,0.0,1.0,1.0,1.0,1,0,1,2,27
10197,0.0,1.0,1.0,1.0,4,2,0,2,59
1405,3.0,1.0,1.0,1.0,0,0,3,0,119
9810,0.0,1.0,1.0,1.0,10,2,0,1,59
2736,0.0,1.0,0.0,0.0,0,1,2,0,117
15164,0.0,0.0,1.0,1.0,10,1,1,3,51
9293,0.0,0.0,1.0,1.0,2,0,1,0,59
9048,8.0,1.0,1.0,1.0,0,2,0,1,59
24330,0.0,0.0,1.0,1.0,1,1,3,3,27
18228,1.0,1.0,1.0,1.0,2,0,1,0,33
18435,6.0,1.0,1.0,1.0,2,0,0,2,29
11692,15.0,1.0,1.0,1.0,1,0,1,1,57
22971,0.0,1.0,1.0,0.0,0,2,0,0,28
6974,0.0,0.0,1.0,0.0,0,0,0,1,60
14217,0.0,1.0,1.0,1.0,4,1,0,0,53
29818,0.0,0.0,1.0,1.0,0,0,0,0,20
6381,0.0,0.0,1.0,0.0,0,0,1,1,60
9622,0.0,0.0,1.0,0.0,3,1,2,2,59
7663,0.0,0.0,1.0,1.0,0,0,0,1,60
27725,1.0,1.0,1.0,1.0,3,0,0,0,22
12709,0.0,0.0,1.0,1.0,4,0,2,1,56
33486,0.0,0.0,1.0,1.0,0,0,0,0,16
18981,1.0,1.0,1.0,1.0,8,0,3,3,29
25500,11.0,1.0,1.0,1.0,0,0,0,1,26
35141,0.0,0.0,1.0,1.0,0,2,1,0,14
10307,2.0,1.0,1.0,1.0,0,0,1,0,59
28674,2.0,1.0,1.0,1.0,14,0,2,1,21
19676,1.0,1.0,1.0,0.0,13,0,0,2,29
20141,0.0,1.0,1.0,1.0,0,0,2,0,29
18932,3.0,1.0,1.0,0.0,12,2,0,1,29
16531,2.0,1.0,1.0,1.0,0,2,1,0,47
12421,0.0,0.0,1.0,1.0,0,0,2,0,56
2244,8.0,1.0,1.0,1.0,6,2,0,1,118
5641,6.0,1.0,1.0,1.0,1,2,0,1,60
27384,0.0,1.0,1.0,1.0,1,0,0,1,23
12988,1.0,1.0,1.0,1.0,1,0,0,1,55
17198,12.0,1.0,1.0,1.0,1,0,0,0,42
35372,17.0,0.0,1.0,1.0,0,0,0,0,14
11586,19.0,1.0,1.0,1.0,0,0,0,1,57
6823,0.0,0.0,1.0,1.0,0,2,0,0,60
3862,0.0,1.0,1.0,1.0,0,2,0,1,75
13163,0.0,0.0,1.0,0.0,1,2,2,0,54
1042,0.0,1.0,0.0,0.0,0,0,0,0,119
25735,7.0,1.0,1.0,1.0,1,2,0,0,26
4447,0.0,0.0,1.0,1.0,1,2,1,1,73
16524,20.0,1.0,1.0,0.0,0,0,0,1,47
18560,0.0,0.0,1.0,0.0,2,0,2,0,29
1046,0.0,1.0,1.0,1.0,7,1,3,2,119
22898,0.0,0.0,1.0,0.0,0,0,1,0,28
8407,1.0,1.0,1.0,1.0,0,0,2,0,59
18506,0.0,0.0,1.0,1.0,0,2,2,0,29
33870,0.0,0.0,1.0,0.0,5,0,1,0,15
25302,0.0,0.0,1.0,0.0,0,0,1,1,26
15782,0.0,0.0,1.0,1.0,3,0,0,0,48
26212,0.0,0.0,1.0,1.0,14,0,1,1,25
23420,6.0,1.0,1.0,1.0,0,0,1,0,27
24952,5.0,1.0,1.0,1.0,0,0,1,1,26
1222,0.0,1.0,0.0,0.0,1,2,0,0,119
2074,0.0,1.0,0.0,0.0,1,2,0,1,118
26282,1.0,1.0,1.0,1.0,11,2,2,1,25
16073,9.0,1.0,1.0,1.0,0,0,0,1,48
21861,1.0,1.0,1.0,1.0,6,2,2,0,28
11753,0.0,0.0,1.0,1.0,3,0,1,1,57
32088,0.0,0.0,1.0,0.0,1,0,1,0,18
24171,6.0,1.0,1.0,0.0,0,0,0,1,27
17612,1.0,1.0,1.0,1.0,0,2,0,1,40
18521,0.0,0.0,1.0,1.0,15,0,2,1,29
3945,0.0,0.0,1.0,1.0,0,2,3,1,75
4189,20.0,1.0,1.0,1.0,4,2,0,0,74
27638,0.0,0.0,1.0,1.0,1,0,2,0,22
29468,20.0,1.0,1.0,1.0,10,0,0,2,20
8388,3.0,1.0,1.0,1.0,0,0,1,2,59
22870,0.0,1.0,1.0,1.0,0,1,1,3,28
18515,0.0,0.0,1.0,0.0,0,0,1,0,29
35941,0.0,0.0,1.0,1.0,1,1,1,2,13
17777,0.0,1.0,1.0,1.0,12,2,0,1,39
25535,10.0,1.0,1.0,1.0,15,0,0,0,26
26633,5.0,1.0,1.0,1.0,7,0,0,1,24
13866,9.0,0.0,1.0,1.0,1,0,1,1,53
8012,0.0,0.0,1.0,1.0,3,2,3,1,60
19707,0.0,0.0,1.0,1.0,1,0,1,1,29
28991,0.0,0.0,1.0,1.0,0,2,1,1,21
10743,0.0,0.0,1.0,0.0,2,1,1,0,58
13164,0.0,0.0,1.0,0.0,5,0,0,2,54
7056,0.0,0.0,1.0,1.0,5,0,0,2,60
29090,3.0,1.0,1.0,1.0,0,0,3,1,21
27212,0.0,1.0,1.0,0.0,0,2,0,1,23
2226,0.0,1.0,0.0,0.0,0,2,2,1,118
2152,0.0,1.0,0.0,0.0,1,0,1,1,118
24569,0.0,1.0,1.0,1.0,1,1,0,0,27
32259,1.0,1.0,1.0,1.0,7,0,0,1,18
10339,1.0,1.0,1.0,1.0,1,2,2,0,59
18868,0.0,0.0,1.0,0.0,1,2,2,0,29
24957,15.0,1.0,1.0,1.0,0,2,0,1,26
30021,0.0,0.0,1.0,1.0,0,0,0,0,20
32241,0.0,0.0,1.0,0.0,1,0,1,0,18
28698,14.0,1.0,1.0,1.0,15,0,0,0,21
3083,0.0,0.0,0.0,0.0,0,0,0,2,112
1010,0.0,1.0,0.0,0.0,0,2,0,1,119
31224,0.0,1.0,1.0,1.0,0,2,1,0,19
22334,0.0,0.0,1.0,1.0,2,0,1,0,28
2216,0.0,1.0,0.0,0.0,0,0,0,1,118
10765,11.0,1.0,1.0,1.0,1,1,0,0,58
21888,12.0,1.0,1.0,1.0,1,2,1,1,28
4400,0.0,1.0,1.0,1.0,1,2,2,1,74
11635,5.0,1.0,1.0,1.0,0,0,2,1,57
22581,0.0,0.0,1.0,1.0,1,0,0,1,28
7105,0.0,1.0,1.0,1.0,1,0,2,1,60
25924,20.0,1.0,1.0,1.0,0,0,0,0,25
34868,16.0,1.0,1.0,1.0,0,0,0,1,14
27107,0.0,0.0,1.0,1.0,5,0,1,2,23
12564,3.0,0.0,1.0,1.0,5,1,0,1,56
1336,0.0,1.0,0.0,0.0,0,1,0,2,119
2872,0.0,1.0,0.0,0.0,1,2,1,0,116
30285,0.0,0.0,1.0,1.0,1,0,0,0,19
12948,0.0,0.0,1.0,1.0,3,1,0,3,55
13016,1.0,1.0,1.0,1.0,0,2,0,1,55
2373,0.0,1.0,0.0,0.0,1,2,2,2,118
5407,0.0,0.0,1.0,0.0,5,1,0,0,60
24040,0.0,1.0,1.0,0.0,3,0,1,0,27
18135,0.0,0.0,1.0,1.0,13,0,1,0,34
28345,4.0,1.0,1.0,1.0,10,0,1,0,21
16431,0.0,0.0,1.0,1.0,0,2,0,1,47
25317,3.0,1.0,1.0,1.0,10,0,0,1,26
12975,10.0,1.0,1.0,1.0,1,2,0,1,55
15837,0.0,1.0,1.0,1.0,4,0,1,0,48
15959,20.0,1.0,1.0,1.0,1,0,0,0,48
3829,10.0,1.0,1.0,1.0,2,0,0,2,75
3276,1.0,1.0,1.0,1.0,12,0,1,0,107
12246,0.0,1.0,1.0,1.0,2,1,0,0,57
20805,9.0,0.0,1.0,1.0,7,0,3,1,28
14681,0.0,0.0,1.0,0.0,12,2,0,0,52
28667,6.0,1.0,1.0,1.0,2,0,0,0,21
29887,0.0,0.0,1.0,1.0,2,2,0,2,20
18736,0.0,1.0,1.0,1.0,0,2,0,2,29
30956,12.0,1.0,1.0,1.0,2,2,2,2,19
31287,14.0,1.0,1.0,1.0,2,0,0,0,19
7509,6.0,0.0,1.0,1.0,1,0,1,0,60
14276,0.0,0.0,1.0,1.0,11,0,0,0,53
18967,4.0,1.0,1.0,1.0,4,0,0,2,29
33933,0.0,1.0,1.0,1.0,3,2,3,0,15
15892,0.0,0.0,1.0,1.0,6,1,0,0,48
6119,0.0,1.0,1.0,0.0,0,2,2,0,60
27434,0.0,0.0,1.0,0.0,0,2,2,0,22
3978,1.0,0.0,1.0,1.0,6,1,0,3,75
14108,0.0,0.0,1.0,1.0,6,1,2,1,53
31862,0.0,1.0,1.0,0.0,0,0,0,2,18
11093,0.0,1.0,1.0,1.0,0,0,2,1,58
9271,0.0,0.0,1.0,1.0,1,0,1,1,59
32130,6.0,1.0,1.0,1.0,15,0,2,1,18
10879,0.0,1.0,1.0,1.0,15,2,0,1,58
29051,5.0,1.0,1.0,1.0,10,0,0,0,21
8374,0.0,1.0,1.0,1.0,0,1,0,2,59
31232,8.0,1.0,1.0,1.0,12,0,1,0,19
35671,3.0,1.0,1.0,1.0,0,2,1,1,13
30378,8.0,1.0,1.0,1.0,6,0,1,0,19
24142,8.0,1.0,1.0,1.0,0,2,0,1,27
13579,0.0,0.0,1.0,1.0,3,0,1,1,53
16424,3.0,0.0,1.0,1.0,0,0,1,0,47
24698,12.0,1.0,1.0,1.0,7,0,0,1,27
21952,1.0,1.0,1.0,1.0,0,0,2,0,28
26884,0.0,0.0,1.0,1.0,3,1,1,0,23
25133,0.0,1.0,1.0,1.0,0,2,1,1,26
30421,4.0,1.0,1.0,0.0,6,0,0,0,19
34318,11.0,1.0,1.0,1.0,13,0,1,0,15
3807,0.0,0.0,1.0,0.0,2,1,2,2,75
31521,0.0,1.0,1.0,1.0,7,1,1,3,18
23454,6.0,1.0,1.0,1.0,4,0,0,1,27
26359,0.0,0.0,1.0,1.0,13,0,3,1,25
19989,0.0,0.0,1.0,1.0,0,0,0,0,29
1926,0.0,1.0,0.0,0.0,1,2,1,1,118
35807,0.0,1.0,1.0,1.0,0,0,0,1,13
10276,0.0,0.0,1.0,1.0,0,2,1,2,59
19886,0.0,1.0,1.0,1.0,0,0,0,0,29
23632,0.0,1.0,1.0,1.0,0,0,0,0,27
30841,15.0,1.0,1.0,1.0,1,2,1,0,19
13957,0.0,0.0,1.0,1.0,3,2,3,1,53
5564,0.0,0.0,1.0,1.0,15,0,1,0,60
4276,13.0,1.0,1.0,1.0,1,0,1,0,74
3837,0.0,1.0,1.0,1.0,0,1,1,1,75
33851,2.0,1.0,1.0,1.0,4,0,0,1,15
12901,0.0,1.0,1.0,1.0,0,0,1,0,55
1779,0.0,1.0,0.0,0.0,12,2,0,1,119
35256,0.0,0.0,1.0,1.0,0,1,0,0,14
35996,1.0,0.0,1.0,1.0,0,2,2,0,13
9930,0.0,0.0,1.0,1.0,10,1,2,0,59
4961,0.0,1.0,1.0,1.0,1,1,2,2,62
898,0.0,1.0,0.0,0.0,0,2,0,1,119
19402,1.0,1.0,1.0,1.0,2,1,1,0,29
1905,0.0,1.0,0.0,0.0,5,0,0,0,118
4538,0.0,1.0,1.0,1.0,3,2,0,2,72
16713,9.0,1.0,1.0,1.0,1,2,0,0,46
34245,2.0,0.0,1.0,1.0,8,0,0,1,15
23967,0.0,0.0,1.0,1.0,10,0,1,1,27
23914,20.0,1.0,1.0,1.0,8,0,1,1,27
9654,4.0,0.0,1.0,1.0,0,1,0,2,59
24295,3.0,1.0,1.0,1.0,0,1,0,3,27
17034,0.0,0.0,1.0,0.0,12,0,0,1,43
1218,6.0,1.0,1.0,1.0,1,0,1,0,119
21364,0.0,0.0,1.0,1.0,1,2,2,0,28
17601,2.0,0.0,1.0,1.0,6,0,2,1,40
26316,0.0,1.0,1.0,0.0,2,1,1,2,25
10641,5.0,1.0,1.0,1.0,0,2,0,1,59
11905,0.0,0.0,1.0,0.0,1,0,0,1,57
28792,2.0,1.0,1.0,0.0,3,0,2,0,21
26395,13.0,1.0,1.0,1.0,4,0,2,0,25
25637,0.0,0.0,1.0,1.0,0,0,0,1,26
15357,0.0,0.0,1.0,0.0,0,0,1,0,50
33956,4.0,1.0,1.0,1.0,1,1,0,1,15
6938,0.0,0.0,1.0,0.0,4,0,1,1,60
17418,1.0,0.0,1.0,1.0,0,1,0,0,41
33324,0.0,0.0,1.0,1.0,1,0,1,1,16
6618,0.0,0.0,1.0,0.0,1,0,0,0,60
35876,9.0,1.0,1.0,1.0,14,2,0,0,13
11741,0.0,0.0,1.0,1.0,3,0,1,1,57
26687,0.0,0.0,1.0,1.0,4,2,0,1,24
27984,3.0,1.0,1.0,1.0,1,0,0,0,22
17130,0.0,0.0,1.0,1.0,0,0,2,2,43
18464,0.0,0.0,1.0,1.0,0,2,0,2,29
17412,8.0,1.0,1.0,1.0,1,1,0,2,41
7305,0.0,0.0,1.0,1.0,1,2,0,1,60
24305,0.0,0.0,1.0,1.0,11,1,1,3,27
29915,1.0,1.0,1.0,1.0,1,0,2,0,20
15342,1.0,0.0,1.0,1.0,0,1,3,3,50
33697,1.0,1.0,1.0,1.0,0,1,1,2,15
23671,5.0,1.0,1.0,1.0,1,2,0,0,27
2953,0.0,1.0,0.0,0.0,4,2,2,2,113
29659,1.0,1.0,1.0,1.0,1,2,0,0,20
15199,14.0,1.0,1.0,1.0,0,0,3,2,51
17954,1.0,0.0,1.0,1.0,2,1,2,2,36
1978,0.0,1.0,0.0,0.0,0,0,0,1,118
15356,0.0,0.0,1.0,0.0,1,0,0,0,50
27918,5.0,1.0,1.0,0.0,4,0,1,2,22
1428,5.0,1.0,1.0,1.0,0,1,0,2,119
10132,0.0,0.0,1.0,0.0,6,1,3,0,59
10314,1.0,1.0,1.0,1.0,3,1,0,1,59
16256,0.0,0.0,1.0,1.0,0,2,1,0,47
25820,20.0,1.0,1.0,1.0,0,0,0,1,26
16309,1.0,1.0,1.0,1.0,1,0,2,0,47
30192,5.0,1.0,1.0,1.0,2,0,0,0,19
19284,2.0,1.0,1.0,1.0,0,1,1,0,29
12256,0.0,0.0,1.0,1.0,1,2,0,1,57
15332,0.0,0.0,1.0,1.0,1,0,0,0,50
30553,1.0,0.0,1.0,1.0,0,0,0,0,19
4481,0.0,0.0,1.0,1.0,1,2,2,0,73
6576,11.0,1.0,1.0,1.0,0,0,0,0,60
19592,0.0,0.0,1.0,1.0,7,0,0,1,29
10543,6.0,1.0,1.0,1.0,1,0,0,0,59
690,0.0,1.0,0.0,0.0,1,0,0,0,132
32219,0.0,0.0,1.0,1.0,0,2,1,1,18
17904,8.0,0.0,1.0,1.0,0,0,0,1,37
18375,2.0,0.0,1.0,1.0,10,2,0,1,30
34539,1.0,1.0,1.0,0.0,0,2,0,1,14
23326,11.0,0.0,1.0,1.0,15,0,0,1,27
12528,18.0,1.0,1.0,1.0,0,0,0,2,56
26953,17.0,0.0,1.0,1.0,0,0,0,0,23
13739,0.0,1.0,1.0,1.0,11,1,2,0,53
6330,0.0,0.0,1.0,1.0,0,2,1,0,60
7835,0.0,1.0,1.0,1.0,1,2,0,0,60
14914,0.0,1.0,1.0,1.0,4,2,2,0,52
1254,0.0,1.0,0.0,0.0,0,0,0,0,119
16833,0.0,0.0,1.0,1.0,4,0,1,2,46
5693,0.0,1.0,1.0,1.0,0,0,0,1,60
1881,0.0,0.0,0.0,0.0,1,1,1,0,119
10491,25.0,1.0,1.0,1.0,1,2,0,1,59
34370,0.0,1.0,1.0,1.0,13,0,1,0,15
12253,10.0,0.0,1.0,1.0,3,0,0,0,57
20340,1.0,0.0,1.0,1.0,5,0,0,0,29
10021,0.0,1.0,1.0,1.0,0,0,1,0,59
2247,0.0,1.0,0.0,0.0,0,0,3,0,118
22670,0.0,0.0,1.0,0.0,7,2,0,1,28
10525,3.0,1.0,1.0,1.0,8,0,0,2,59
9722,0.0,0.0,1.0,1.0,4,0,0,2,59
3549,3.0,1.0,1.0,1.0,0,0,0,0,75
29428,1.0,1.0,1.0,0.0,11,0,1,2,20
4363,9.0,1.0,1.0,1.0,1,0,1,1,74
6676,6.0,1.0,1.0,1.0,4,0,2,0,60
32441,10.0,1.0,1.0,1.0,11,0,1,0,17
32358,2.0,0.0,1.0,1.0,0,2,2,1,17
26976,245.0,1.0,1.0,1.0,0,0,0,0,23
27855,0.0,1.0,1.0,1.0,0,1,0,1,22
27641,20.0,1.0,1.0,1.0,0,0,0,1,22
5017,1.0,1.0,1.0,1.0,1,0,1,0,60
30213,1.0,1.0,1.0,0.0,2,1,1,2,19
13154,5.0,1.0,1.0,1.0,2,2,1,1,54
3544,0.0,0.0,1.0,1.0,0,2,3,2,75
12089,0.0,1.0,1.0,1.0,1,2,0,0,57
19754,2.0,1.0,1.0,1.0,0,1,1,0,29
28851,20.0,1.0,1.0,1.0,10,0,1,0,21
32133,0.0,1.0,1.0,0.0,0,1,1,0,18
25795,0.0,1.0,1.0,1.0,4,0,2,0,26
12981,4.0,1.0,1.0,1.0,0,1,0,0,55
13961,0.0,1.0,1.0,1.0,14,0,0,1,53
32506,2.0,1.0,1.0,1.0,1,2,0,1,17
1906,0.0,1.0,0.0,0.0,1,2,1,2,118
9750,12.0,1.0,1.0,1.0,10,2,0,1,59
26133,0.0,0.0,1.0,0.0,0,2,1,1,25
5557,1.0,1.0,1.0,1.0,0,1,0,0,60
31614,1.0,1.0,1.0,1.0,0,0,0,2,18
13731,0.0,1.0,1.0,1.0,8,0,2,2,53
5703,0.0,0.0,1.0,0.0,5,1,0,0,60
16755,10.0,1.0,1.0,1.0,3,0,0,2,46
34099,3.0,0.0,1.0,1.0,1,0,0,1,15
31751,0.0,0.0,1.0,0.0,11,0,0,0,18
34371,5.0,0.0,1.0,1.0,0,0,1,0,15
14537,0.0,0.0,1.0,0.0,3,2,0,0,52
